id,sequence,domain,task,response_type,choices,response,truth,type_of_syllogism,response_time,ldt_rw,ldt_uw,rt_avg
39,12,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,4533,602.2,718.0,6899.67
39,4,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,13911,610.5,639.33,6899.67
39,6,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,14436,644.0,617.67,6899.67
39,15,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,1934,625.0,532.17,6899.67
39,11,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,1980,631.5,693.5,6899.67
40,5,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2899,547.83,701.6,4491.13
40,16,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2514,687.83,676.17,4491.13
40,7,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,2438,690.17,675.17,4491.13
40,17,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,False,False,match-invalid,4631,613.17,641.33,4491.13
40,13,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,1276,565.67,631.0,4491.13
40,4,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,2587,614.33,602.4,4491.13
40,10,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2179,605.83,701.33,4491.13
40,11,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,2362,692.5,622.0,4491.13
40,15,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,10045,596.0,574.5,4491.13
40,14,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,4030,734.17,612.67,4491.13
40,3,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,6605,625.17,727.83,4491.13
40,18,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,9672,621.17,705.33,4491.13
40,6,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,7208,691.67,661.8,4491.13
40,8,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,4780,622.5,651.0,4491.13
40,12,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,4141,681.83,705.8,4491.13
41,15,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,6074,666.17,663.0,16982.27
41,11,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,7251,833.67,1197.83,16982.27
41,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,15025,1156.17,912.5,16982.27
41,7,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,12768,1029.5,1082.5,16982.27
41,4,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,9094,949.17,1017.6,16982.27
41,3,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,3151,811.33,941.17,16982.27
41,16,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,5965,708.83,721.17,16982.27
41,12,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,8073,1008.33,1129.17,16982.27
41,8,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,4664,907.5,707.83,16982.27
41,9,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,51014,797.33,688.33,16982.27
41,14,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,22376,861.0,795.67,16982.27
41,10,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,36410,786.83,925.0,16982.27
41,6,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,32998,910.83,1259.83,16982.27
41,17,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,27706,890.33,677.83,16982.27
41,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,12165,845.6,1359.2,16982.27
42,21,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1252,542.83,485,5263.79
42,6,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,6298,602.2,738.6,5263.79
42,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,3161,661.5,671.5,5263.79
42,15,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,3476,492.83,542.67,5263.79
42,3,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,2382,612.83,625.33,5263.79
42,12,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,952,630.0,694.2,5263.79
42,11,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,1657,712.67,772.0,5263.79
42,9,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,2033,597.83,604.67,5263.79
42,14,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,3518,606.83,555.17,5263.79
42,18,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,5627,599.5,555.33,5263.79
42,10,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,12768,581.8,596.6,5263.79
42,4,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,20266,579.0,617.8,5263.79
42,8,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,3319,712.5,634.5,5263.79
42,16,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,5737,621.33,598.0,5263.79
42,17,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,2499,525.17,518.75,5263.79
43,11,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,3505,654.0,768.5,15211.73
43,9,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,False,False,match-invalid,20593,855.5,1012.83,15211.73
43,18,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,12995,837.83,655.83,15211.73
43,6,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,20251,876.67,910.0,15211.73
43,16,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,9508,861.0,1069.83,15211.73
43,7,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,9515,869.5,850.17,15211.73
43,17,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,11736,973.83,1039.83,15211.73
43,3,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,False,True,match-valid,14943,919.83,856.0,15211.73
43,10,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,11706,909.83,849.0,15211.73
43,12,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,19577,801.5,763.17,15211.73
43,8,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,9462,789.67,968.17,15211.73
43,14,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,18448,864.5,757.8,15211.73
43,15,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,18063,813.0,1099.0,15211.73
43,4,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,34234,1065.0,997.83,15211.73
43,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,13640,781.0,847.5,15211.73
44,5,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,9856,516.0,635.0,13367.4
44,8,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2456,745.33,733.83,13367.4
44,12,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,16252,681.0,669.6,13367.4
44,16,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,4004,732.0,563.83,13367.4
44,9,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,7550,598.17,679.2,13367.4
44,15,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1508,626.33,742.33,13367.4
44,14,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2534,727.5,675.8,13367.4
44,17,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,4800,693.33,736.5,13367.4
44,10,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,15294,676.83,763.5,13367.4
44,11,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,8040,623.5,816.83,13367.4
44,6,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,38674,937.0,807.0,13367.4
44,7,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,39092,741.0,708.17,13367.4
44,3,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,21709,808.5,677.67,13367.4
44,4,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,24361,623.5,747.83,13367.4
44,18,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,4381,667.17,826.0,13367.4
45,6,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,19126,691.83,949.33,12825.27
45,3,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,6473,816.83,836.67,12825.27
45,9,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,14402,859.6,655.0,12825.27
45,5,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,12150,928.83,645.2,12825.27
45,4,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3235,734.33,750.17,12825.27
45,14,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,11193,810.67,805.17,12825.27
45,11,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,6430,798.5,916.0,12825.27
45,18,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,5681,810.33,788.4,12825.27
45,13,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,9792,617.5,689.0,12825.27
45,12,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,25333,883.83,811.83,12825.27
45,10,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,14812,677.67,709.5,12825.27
45,8,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,21142,718.8,924.0,12825.27
45,16,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,12219,722.0,888.6,12825.27
45,15,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,19678,674.83,741.33,12825.27
45,7,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,10713,765.0,810.5,12825.27
46,5,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2799,662.4,642.67,5420.87
46,17,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,1617,604.0,650.6,5420.87
46,9,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,4600,578.67,575.6,5420.87
46,11,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,5043,566.17,554.8,5420.87
46,15,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,4578,604.17,632.17,5420.87
46,6,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,3848,634.33,672.67,5420.87
46,16,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,1814,867.2,699.33,5420.87
46,14,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,2853,627.5,638.67,5420.87
46,3,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,4042,653.2,637.0,5420.87
46,4,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,6173,594.0,731.67,5420.87
46,10,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,7489,616.0,741.83,5420.87
46,7,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,11476,716.0,663.0,5420.87
46,12,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,5103,706.17,715.33,5420.87
46,13,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,11700,607.0,546.67,5420.87
46,8,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,8178,587.17,722.5,5420.87
47,15,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1409,557.5,507.0,6627.53
47,3,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,3727,649.5,609.17,6627.53
47,6,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,3073,624.67,573.33,6627.53
47,13,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,9655,562.0,536.17,6627.53
47,11,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3333,558.17,611.83,6627.53
47,8,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,6227,636.75,571.0,6627.53
47,10,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2285,648.5,732.67,6627.53
47,18,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,False,True,match-valid,2570,628.6,558.5,6627.53
47,14,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,4596,636.0,563.67,6627.53
47,17,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,2391,556.67,601.5,6627.53
47,16,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,14594,627.5,591.6,6627.53
47,5,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,16375,523.75,559.67,6627.53
47,7,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,11971,503.67,587.83,6627.53
47,9,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,8800,521.67,548.0,6627.53
47,4,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,8407,648.17,630.5,6627.53
48,5,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,9140,495.5,533.5,12004.13
