id,sequence,task,choices,response,response_type,domain,task_original,choices_original
MMMIYB,20,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
LWLAOE,1,necessary;xor;A;B,xor;necessary;A;necessary;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
DILBKW,17,necessary;xor;A;B,xor;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
MMMIYB,21,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
PFCZRT,12,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
DILBKW,18,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
LWLAOE,2,necessary;and;A;B,and;necessary;A;necessary;B,False,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
PFCZRT,13,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
DILBKW,19,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
XTPUWX,3,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
MMMIYB,22,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
DILBKW,20,not;possible;xor;A;B,not;possible;and;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
PFCZRT,14,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
LWLAOE,3,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
DILBKW,21,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
MMMIYB,23,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
EKMCDX,4,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
PFCZRT,15,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
PFCZRT,16,necessary;or;A;B,or;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
DILBKW,22,or;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
MMMIYB,24,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
EKMCDX,5,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
PFCZRT,17,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
MMMIYB,25,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
LWLAOE,4,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
DILBKW,23,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
EKMCDX,6,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
MMMIYB,26,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
LWLAOE,5,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
DILBKW,24,or;not;possible;A;not;possible;B,not;possible;or;A;B,False,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
PFCZRT,18,not;possible;xor;A;B,not;possible;and;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
DILBKW,25,necessary;xor;A;B,necessary;and;A;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
PFCZRT,19,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
EKMCDX,7,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
LWLAOE,6,not;possible;or;A;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
DILBKW,26,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
PFCZRT,20,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
PFCZRT,21,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
LWLAOE,7,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
PFCZRT,22,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
PFCZRT,23,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LWLAOE,8,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
EKMCDX,8,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
PFCZRT,24,necessary;xor;A;B,xor;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
LWLAOE,9,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
PFCZRT,25,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
PFCZRT,26,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
LWLAOE,10,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
EKMCDX,9,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
LWLAOE,11,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
EKMCDX,10,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
LWLAOE,12,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
LWLAOE,13,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
EKMCDX,11,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
LWLAOE,14,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
EKMCDX,12,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
EKMCDX,13,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
TARJPN,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
TARJPN,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
EKMCDX,14,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ISXWUR,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
LWLAOE,15,not;possible;xor;A;B,not;possible;and;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
EKMCDX,15,necessary;and;A;B,and;necessary;A;necessary;B,True,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
ISXWUR,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LWLAOE,16,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
EKMCDX,16,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
LWLAOE,17,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
ISXWUR,0,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
TARJPN,0,necessary;xor;A;B,necessary;and;A;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
EKMCDX,17,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that {A} OR it is possible that {B}, or both"
ISXWUR,1,necessary;xor;A;B,necessary;or;A;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
ISXWUR,2,possible;or;A;B,possible;xor;A;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
TARJPN,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
EKMCDX,18,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
TARJPN,2,not;possible;xor;A;B,not;possible;and;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
ISXWUR,3,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
TARJPN,3,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
LWLAOE,18,possible;or;A;B,possible;xor;A;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
EKMCDX,19,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
ISXWUR,4,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
TARJPN,4,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
ISXWUR,5,not;possible;xor;A;B,not;possible;or;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
LWLAOE,19,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
UECSPZ,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
TARJPN,5,necessary;or;A;B,or;necessary;A;necessary;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
ISXWUR,6,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
LWLAOE,20,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
UECSPZ,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
EKMCDX,20,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
